"","focal","cub.mins","mom.mins","c","n","ba","bl","g","ca","cl","ma","ml","ua","ul","overlap","fas.date","location","fas.mom","hy.id","stop.fas","fas.format","dob","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","sex","status","mom","dad","number.littermates","litrank","fas.age.mon","fas.mon","migratn.seas.fas","fas.am.pm","dob.yr","mom.state","mom.cycle.start","mom.cycle.stop","mom.trimester","mom.parity","mom.cub1","mom.cub2","mom.parity.binary","fas.yr"
"373","j445",18,23,15,0,0,0,0,6,7,0,0,0,0,18,2013-07-30,"mindy's d","logc","cstz",2013-07-30 08:20:00,"new","2013-04-16","","serena.n",NA,"","2013-05-30","","",NA,"",NA,"","",NA,"","2014-06-18","","",7,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-05-29","dls","double check: alive but with disappeared date",NA,"","m","r","logc",NA,"single",NA,3.4,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"374","j446",13,13,2,0,0,0,0,1,0,0,1,0,0,10,2013-07-24,"bordello d","ele","mchl",2013-07-24 06:52:00,"new","2012-11-17","","serena.n",NA,"","2013-02-09","","",NA,"",NA,"","",NA,"","2013-10-18","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-08-31","dls","",NA,"","m","r","ele",NA,"twin","1",8.2,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"375","j446.5",15,13,5,0,0,0,0,2,1,1,1,1,2,13,2013-07-24,"bordello d","ele","jude",2013-07-24 06:52:00,"new","2012-11-17","","serena.n",NA,"","2013-02-15","","",NA,"","2013-09-12","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-18","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ele",NA,"twin","2",8.2,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"376","j447",33,33,32,28,0,0,0,2,2,0,0,0,0,33,2013-07-24,"mindy's d","logc","cstz",2013-07-24 08:12:00,"new","2013-04-16","","serena.n",NA,"","2013-05-30","","",NA,"",NA,"","",NA,"","2014-06-18","","",7,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-05-29","dls","double check: alive but with disappeared date",NA,"","m","r","logc",NA,"single",NA,3.3,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"377","j448",33,33,33,33,0,0,0,0,0,0,0,0,0,33,2013-07-24,"mindy's d","hkr","crim",2013-07-24 18:40:00,"new","2012-09-18","","serena.n",NA,"","2012-11-12","","",NA,"","2013-06-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-05","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hkr",NA,"twin","2",10.2,7,"migration","pm",2012,"l",2012-09-19,2013-09-10,4,"a","bilj","crim","prim",2013
"378","j449",19,19,11,8,0,0,0,0,1,2,1,0,1,19,2013-07-24,"mindy's d","ink","slim",2013-07-24 18:58:00,"new","2013-01-14","","serena.n",NA,"","2013-03-15","","",NA,"",NA,"","",NA,"","2013-11-29","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-10-09","dls","dispersed",NA,"","m","r","ink",NA,"twin","1",6.3,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"379","j449.5",19,19,14,10,0,0,1,0,0,2,2,0,1,19,2013-07-24,"mindy's d","ink","dalt",2013-07-24 18:58:00,"new","2013-01-14","","serena.n",NA,"","2013-03-15","","",NA,"","2013-07-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-29","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-08","dls","",NA,"","m","r","ink",NA,"twin","2",6.3,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"380","j450",14,14,11,0,0,0,3,1,1,2,1,1,2,14,2013-07-24,"mindy's d","tnsl","rama",2013-07-24 19:41:00,"new","2013-01-08","","serena.n",NA,"","2013-05-06","","",NA,"","2013-09-29","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-04-07","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","tnsl",NA,"single",NA,6.5,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"381","j451",29,29,29,28,0,0,0,1,0,0,2,0,0,29,2013-07-15,"mindy's d","ele","mchl",2013-07-15 18:23:00,"new","2012-11-17","","serena.n",NA,"","2013-02-09","","",NA,"",NA,"","",NA,"","2013-10-18","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-08-31","dls","",NA,"","m","r","ele",NA,"twin","1",7.9,7,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"382","j46",32,32,28,28,0,0,0,0,0,0,1,0,0,32,2012-09-06,"133m sw _ teapot t x (gps: 0747323e, 9837504n)","bab","yumm",2012-09-06 07:03:00,"new","2011-11-02","","talek",NA,"","2012-01-12","","",NA,"","2012-09-18","","",0,"","2012-12-08","","",17.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-12-06","dls","inferred dead",NA,"","m","r","bab",NA,"twin","2",10.2,9,"migration","am",2011,"l",2011-11-03,2012-12-05,4,"c","glxy","yumm","mult",2012
"383","j47",21,19,9,0,0,0,0,0,1,0,0,1,0,19,2012-09-06,"148m sw _ magic c (gps: 0747255e, 9835864n)","pan","mino",2012-09-06 08:24:00,"new","2011-10-16","","talek",NA,"","2011-12-11","","",NA,"","2012-06-22","","",1,"","2012-11-29","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-11-20","dls","dispersed",NA,"","m","r","pan",NA,"twin","1",10.7,9,"migration","am",2011,"l",2011-10-17,2012-11-14,4,"e","mino","styr","mult",2012
"384","j48",33,33,0,0,0,0,0,0,0,0,0,0,0,33,2012-09-06,"281m n _ nook (gps: 0747103e, 9835782n)","pan","styr",2012-09-06 09:07:00,"new","2011-10-16","","talek",NA,"","2011-12-11","","",NA,"","2012-06-29","","",2.5,"","2012-10-27","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","pan",NA,"twin","2",10.7,9,"migration","am",2011,"l",2011-10-17,2012-11-14,4,"e","mino","styr","mult",2012
"385","j50",27,27,25,22,0,0,0,1,0,0,2,1,0,27,2012-09-12,"dave d","mgta","tgpi",2012-09-12 19:55:00,"new","2012-01-03","","talek",NA,"","2012-03-06","","",NA,"","2012-09-14","","",0,"","2012-12-18","error","",41,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mgta",NA,"twin","2",8.3,9,"migration","pm",2012,"l",2012-01-04,2012-12-02,4,"a","odd","tgpi","prim",2012
"386","j53",37,37,1,0,0,0,0,1,0,0,1,0,0,37,2012-09-15,"111m n vulture x","bab","yumm",2012-09-15 07:18:00,"new","2011-11-02","","talek",NA,"","2012-01-12","","",NA,"","2012-09-18","","",0,"","2012-12-08","","",17.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-12-06","dls","inferred dead",NA,"","m","r","bab",NA,"twin","2",10.4,9,"migration","am",2011,"l",2011-11-03,2012-12-05,4,"c","glxy","yumm","mult",2012
"387","j54",15,15,7,0,0,0,3,1,0,0,1,0,0,15,2012-09-15,"vulture x","bab","glxy",2012-09-15 07:32:00,"new","2011-11-02","","talek",NA,"","2012-01-17","","",NA,"","2012-09-06","","",1.5,"","2012-12-08","","",17.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-02-22","dls","dispersed",NA,"","u","r","bab",NA,"twin","1",10.4,9,"migration","am",2011,"l",2011-11-03,2012-12-05,4,"c","glxy","yumm","mult",2012
"388","j55",32,32,32,0,0,0,0,0,0,0,0,0,0,32,2012-09-15,"177m sw- camel x","pan","styr",2012-09-15 20:49:00,"new","2011-10-16","","talek",NA,"","2011-12-11","","",NA,"","2012-06-29","","",2.5,"","2012-10-27","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","pan",NA,"twin","2",11,9,"migration","pm",2011,"l",2011-10-17,2012-11-14,4,"e","mino","styr","mult",2012
"389","j56",27,27,25,10,0,0,0,5,2,2,4,0,1,27,2012-09-17,"130m sw _ leopard sex x (gps: 0747623e, 9836900n)","pan","mino",2012-09-17 19:38:00,"new","2011-10-16","","talek",NA,"","2011-12-11","","",NA,"","2012-06-22","","",1,"","2012-11-29","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-11-20","dls","dispersed",NA,"","m","r","pan",NA,"twin","1",11.1,9,"migration","pm",2011,"l",2011-10-17,2012-11-14,4,"e","mino","styr","mult",2012
"390","j57",32,32,32,31,0,0,0,1,0,0,1,0,0,32,2012-09-17,"130m sw _ leopard sex x (gps: 0747623e, 9836900n)","pan","styr",2012-09-17 20:09:00,"new","2011-10-16","","talek",NA,"","2011-12-11","","",NA,"","2012-06-29","","",2.5,"","2012-10-27","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","pan",NA,"twin","2",11.1,9,"migration","pm",2011,"l",2011-10-17,2012-11-14,4,"e","mino","styr","mult",2012
"391","j58",33,33,33,33,0,0,0,0,0,0,0,0,0,33,2012-09-18,"main doc x","sbl","gsmk",2012-09-18 07:33:00,"new","2011-12-02","","talek",NA,"","2012-01-10","","",NA,"","2012-07-18","","",0.5,"","2012-10-13","","",9.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-08-17","dls","inferred dead",NA,"","f","r","sbl",NA,"twin","2",9.6,9,"migration","am",2011,"l",2011-12-03,2012-09-28,4,"d","gsmk","tuli","mult",2012
"392","j59",10,10,1,0,0,0,0,1,1,0,0,0,0,10,2012-09-23,"culvert 13 l s","pan","styr",2012-09-23 07:49:00,"new","2011-10-16","","talek",NA,"","2011-12-11","","",NA,"","2012-06-29","","",2.5,"","2012-10-27","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","pan",NA,"twin","2",11.3,9,"migration","am",2011,"l",2011-10-17,2012-11-14,4,"e","mino","styr","mult",2012
"393","j6",12,12,11,10,0,0,0,1,0,0,2,0,0,12,2012-07-09,"malmo d","ink","fuzz",2012-07-09 18:09:00,"new","2011-08-27","","serena.n",NA,"","2011-09-23","","",NA,"","2012-02-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-09-25","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"","f","r","ink",NA,"twin","1",10.4,7,"migration","pm",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"394","j61",33,33,29,28,0,0,0,2,0,0,2,0,0,33,2012-09-19,"main doc x","mono","bnt",2012-09-19 20:29:00,"new","2011-09-25","","talek",NA,"","2012-02-04","","",NA,"","2012-07-21","","",0.5,"","2012-09-20","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mono",NA,"single",NA,11.8,9,"migration","pm",2011,"l",2011-09-26,2012-09-20,4,"a","bnt",NA,"prim",2012
"395","j62",36,36,6,0,0,0,0,3,2,2,2,0,1,36,2012-09-21,"main doc x","sbl","gsmk",2012-09-21 06:47:00,"new","2011-12-02","","talek",NA,"","2012-01-10","","",NA,"","2012-07-18","","",0.5,"","2012-10-13","","",9.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-08-17","dls","inferred dead",NA,"","f","r","sbl",NA,"twin","2",9.7,9,"migration","am",2011,"l",2011-12-03,2012-09-28,4,"d","gsmk","tuli","mult",2012
"396","j63",33,33,10,0,0,0,4,0,2,7,4,0,1,33,2012-09-21,"350m nw _ doc, dip (gps: 0749708e, 9835117n)","bab","glxy",2012-09-21 07:38:00,"new","2011-11-02","","talek",NA,"","2012-01-17","","",NA,"","2012-09-06","","",1.5,"","2012-12-08","","",17.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-02-22","dls","dispersed",NA,"","u","r","bab",NA,"twin","1",10.6,9,"migration","am",2011,"l",2011-11-03,2012-12-05,4,"c","glxy","yumm","mult",2012
"397","j65",11,11,5,0,0,0,3,0,0,0,1,1,1,11,2012-09-22,"170m nw _ main doc x (gps: 0774682e, 9836763n)","mgta","tgpi",2012-09-22 07:32:00,"new","2012-01-03","","talek",NA,"","2012-03-06","","",NA,"","2012-09-14","","",0,"","2012-12-18","error","",41,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mgta",NA,"twin","2",8.6,9,"migration","am",2012,"l",2012-01-04,2012-12-02,4,"a","odd","tgpi","prim",2012
"398","j66",33,37,24,19,0,0,0,2,1,3,2,1,0,33,2012-09-22,"190m s _ culvert 13 l s (gps: 0747912e, 9835269n)","mgta","odd",2012-09-22 08:40:00,"new","2012-01-03","","talek",NA,"","2012-03-06","","",NA,"","2012-09-14","","",1,"","2013-04-13","error","",157,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mgta",NA,"twin","1",8.6,9,"migration","am",2012,"l",2012-01-04,2012-12-02,4,"a","odd","tgpi","prim",2012
"399","j67",33,33,31,21,0,0,0,7,8,0,0,0,0,33,2012-09-24,"budapest d - west","wafl","trni",2012-09-24 06:56:00,"new","2012-07-04","","serena.n",NA,"","2012-07-12","","",NA,"","2013-02-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"","m","r","wafl",NA,"single",NA,2.7,9,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"400","j68",33,33,30,28,0,0,0,2,2,0,0,0,0,33,2012-09-24,"budapest d - west","sau","spcd",2012-09-24 08:08:00,"new","2012-06-04","","serena.n",NA,"","2012-07-07","","",NA,"",NA,"","",NA,"","2013-08-04","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-08-21","dls","",NA,"","m","r","sau",NA,"twin",NA,3.7,9,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"401","j69",23,20,12,10,0,0,0,1,2,0,0,0,0,19,2012-09-24,"budapest d - west","sau","koal",2012-09-24 08:31:00,"new","2012-06-04","","serena.n",NA,"","2014-07-02","","",NA,"","2013-04-22","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-04","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-01-14","dls","",NA,"","m","r","sau",NA,"twin","1",3.7,9,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"402","j70",32,34,16,0,0,0,0,9,12,2,1,1,0,32,2012-09-26,"budapest d","lcs","gobe",2012-09-26 17:53:00,"new","2012-08-10","","serena.n",NA,"","2012-09-16","","",NA,"","2013-02-12","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-05-29","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-04-02","dls","double check: alive but with disappeared date",NA,"","m","r","lcs",NA,"single",NA,1.5,9,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"403","j71",33,33,12,2,0,0,0,2,5,4,1,0,1,33,2012-09-26,"budapest d","sau","koal",2012-09-26 18:28:00,"new","2012-06-04","","serena.n",NA,"","2014-07-02","","",NA,"","2013-04-22","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-04","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-01-14","dls","",NA,"","m","r","sau",NA,"twin","1",3.7,9,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"404","j72",5,5,5,4,0,0,0,0,0,0,2,1,0,5,2012-10-18,"dave d","yog","hydg",2012-10-18 18:50:00,"new","2012-04-03","","talek",NA,"","2012-05-24","","",NA,"","2012-12-28","","",3.5,"","2013-06-06","","",11,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-03-10","dls","dispersed",NA,"","m","r","yog",NA,"twin",NA,6.5,10,"migration","pm",2012,"l",2012-04-04,2013-06-06,4,"e","helm","hydg","mult",2012
"405","j74",32,32,32,32,0,0,0,0,0,0,0,0,0,32,2012-10-19,"@320m sw _ stupid t (gps: 0746795e, 9836234n)","mgta","odd",2012-10-19 18:23:00,"new","2012-01-03","","talek",NA,"","2012-03-06","","",NA,"","2012-09-14","","",1,"","2013-04-13","error","",157,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mgta",NA,"twin","1",9.5,10,"migration","pm",2012,"l",2012-01-04,2012-12-02,4,"a","odd","tgpi","prim",2012
"406","j75",33,33,33,33,0,0,0,0,0,0,0,0,0,33,2012-10-19,"@320m sw _ stupid t (gps: 0746795e, 9836234n)","mgta","tgpi",2012-10-19 18:55:00,"new","2012-01-03","","talek",NA,"","2012-03-06","","",NA,"","2012-09-14","","",0,"","2012-12-18","error","",41,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mgta",NA,"twin","2",9.5,10,"migration","pm",2012,"l",2012-01-04,2012-12-02,4,"a","odd","tgpi","prim",2012
"407","j76",29,28,16,0,0,0,0,9,9,0,1,0,0,27,2012-10-22,"flashforward d","mtn","korb",2012-10-22 06:54:00,"new","2012-05-27","","serena.s",NA,"","2012-07-08","","",NA,"","2013-05-19","","",NA,"dengrad info not in table, instead taken from tblhyenas",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","mtn",NA,"twin",NA,4.9,10,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"408","j77",33,33,26,10,0,0,5,2,9,6,0,1,0,33,2012-10-23,"jfab d","wafl","trni",2012-10-23 06:52:00,"new","2012-07-04","","serena.n",NA,"","2012-07-12","","",NA,"","2013-02-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"","m","r","wafl",NA,"single",NA,3.6,10,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"409","j78",30,31,3,0,0,0,0,2,3,1,0,0,0,29,2012-10-23,"jfab d","lcs","gobe",2012-10-23 07:33:00,"new","2012-08-10","","serena.n",NA,"","2012-09-16","","",NA,"","2013-02-12","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-05-29","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-04-02","dls","double check: alive but with disappeared date",NA,"","m","r","lcs",NA,"single",NA,2.4,10,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"410","j79",5,5,2,0,0,0,0,0,1,1,0,0,0,5,2012-10-23,"jfab d","sau","koal",2012-10-23 07:44:00,"new","2012-06-04","","serena.n",NA,"","2014-07-02","","",NA,"","2013-04-22","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-04","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-01-14","dls","",NA,"","m","r","sau",NA,"twin","1",4.6,10,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"411","j8",11,13,2,0,0,0,9,2,2,0,0,0,0,11,2012-07-12,"malmo d","wafl","trni",2012-07-12 07:39:00,"new","2012-07-04","","serena.n",NA,"","2012-07-12","","",NA,"","2013-02-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"","m","r","wafl",NA,"single",NA,0.3,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"412","j80",31,32,14,0,0,0,0,10,10,1,1,0,0,31,2012-10-24,"flashforward d","mtn","korb",2012-10-24 18:15:00,"new","2012-05-27","","serena.s",NA,"","2012-07-08","","",NA,"","2013-05-19","","",NA,"dengrad info not in table, instead taken from tblhyenas",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","mtn",NA,"twin",NA,4.9,10,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"413","j81",12,14,8,0,0,0,1,4,5,0,1,2,0,12,2012-10-24,"flashforward d","java","sula",2012-10-24 18:39:00,"new","2012-07-28","","serena.s",NA,"","2012-10-23","","",NA,"","2013-05-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-07","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-07-30","dls","double check: alive but with disappeared date",NA,"","m","r","java",NA,"single",NA,2.9,10,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"414","j82",31,31,28,16,0,0,4,6,0,2,9,1,0,31,2012-10-24,"flashforward d","slin","rast",2012-10-24 19:26:00,"new","2011-12-05","","serena.s",NA,"","2012-01-23","","",NA,"",NA,"","",NA,"","2012-10-30","","",6,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-01-27","dls","double check: alive but with disappeared date",NA,"","f","r","slin",NA,"twin","1",10.6,10,"migration","pm",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"415","j83",27,27,10,10,0,0,0,0,1,0,0,0,0,27,2012-10-25,"jfab d","lcs","gobe",2012-10-25 06:40:00,"new","2012-08-10","","serena.n",NA,"","2012-09-16","","",NA,"","2013-02-12","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-05-29","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-04-02","dls","double check: alive but with disappeared date",NA,"","m","r","lcs",NA,"single",NA,2.5,10,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"416","j84",29,30,14,6,0,0,1,4,5,1,0,1,0,27,2012-10-30,"flashforward d","mtn","korb",2012-10-30 06:19:00,"new","2012-05-27","","serena.s",NA,"","2012-07-08","","",NA,"","2013-05-19","","",NA,"dengrad info not in table, instead taken from tblhyenas",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","mtn",NA,"twin",NA,5.1,10,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"417","j85",33,33,33,23,0,0,0,5,0,0,5,0,0,33,2012-10-31,"@173m se _ metropolitan t (gps: 0716387e, 9842610n)","hwk","natg",2012-10-31 18:31:00,"new","2011-12-17","","happy.zebra",NA,"","2012-03-10","","",NA,"","2012-10-08","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-12-11","error","",42.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-01-21","dls","double check: alive but with disappeared date",NA,"","m","r","hwk",NA,NA,NA,10.5,10,"migration","pm",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"418","j86",34,29,3,0,0,0,0,0,0,1,1,0,0,29,2012-11-03,"flashforward d","clov","nali",2012-11-03 18:43:00,"new","2011-11-04","","serena.s",NA,"","2011-12-05","","",NA,"","2012-05-22","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-10-05","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","clov",NA,"single",NA,12,11,"none","pm",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"419","j89",34,34,33,33,0,0,0,2,2,1,2,0,0,34,2012-11-05,"flashforward d","mtn","korb",2012-11-05 06:27:00,"new","2012-05-27","","serena.s",NA,"","2012-07-08","","",NA,"","2013-05-19","","",NA,"dengrad info not in table, instead taken from tblhyenas",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","mtn",NA,"twin",NA,5.3,11,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"420","j90",39,49,34,9,0,0,1,9,11,0,1,0,0,37,2012-11-05,"flashforward d","java","sula",2012-11-05 08:10:00,"new","2012-07-28","","serena.s",NA,"","2012-10-23","","",NA,"","2013-05-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-07","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-07-30","dls","double check: alive but with disappeared date",NA,"","m","r","java",NA,"single",NA,3.3,11,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"421","j91",6,6,3,1,0,0,0,0,1,0,0,0,0,6,2012-11-06,"jfab d","wafl","trni",2012-11-06 06:11:00,"new","2012-07-04","","serena.n",NA,"","2012-07-12","","",NA,"","2013-02-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"","m","r","wafl",NA,"single",NA,4.1,11,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"422","j94",13,13,7,6,0,0,2,0,2,0,0,0,0,13,2012-11-07,"jfab d","wafl","trni",2012-11-07 18:42:00,"new","2012-07-04","","serena.n",NA,"","2012-07-12","","",NA,"","2013-02-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"","m","r","wafl",NA,"single",NA,4.1,11,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"423","j96",33,33,21,20,0,0,0,2,1,0,0,0,0,33,2012-11-08,"jfab d","lcs","gobe",2012-11-08 06:35:00,"new","2012-08-10","","serena.n",NA,"","2012-09-16","","",NA,"","2013-02-12","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-05-29","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-04-02","dls","double check: alive but with disappeared date",NA,"","m","r","lcs",NA,"single",NA,3,11,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"424","j99",31,40,23,0,0,0,0,16,14,3,0,2,1,31,2012-11-10,"flashforward d","java","sula",2012-11-10 19:11:00,"new","2012-07-28","","serena.s",NA,"","2012-10-23","","",NA,"","2013-05-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-07","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-07-30","dls","double check: alive but with disappeared date",NA,"","m","r","java",NA,"single",NA,3.4,11,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
