"","fecal.sample.id","androgens.ng.g","androgens.assay.by","androgens.year.assayed","androstenedione.ng.g","androstenedione.assay.by","androstenedione.year.assayed","corticosterone.ng.g","corticosterone.assay.by","corticosterone.year.assayed","estrogen.ng.g","estrogen.assay.by","estrogen.year.assayed","progesterone.ng.g","progesterone.assay.by","progesterone.date.assayed","testosterone.ng.g","testosterone.assay.by","testosterone.date.assayed","hy.id","kaycode","poop.date","poop.time","darting.date","dob","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","sex","status","mom","dad","number.littermates","litrank","dart.age.mon","fec.vs.dart","poop.from.dart.mon","poop.age.mon","poop.mon","migratn.seas","poop.am.pm","state","cycle.start","cycle.stop","trimester","parity","poop.yr","corticosterone.ng.g.log"
"555","5259",NA,NA,NA,NA,NA,NA,30.45,"tmm","2018",NA,NA,NA,NA,NA,NA,29.5,"esp",2018-02-23,"goof","519",2015-06-29,2015-06-29 18:15:00,2014-09-19,"2012-11-12","","talek.w",NA,"",NA,"","",NA,"",NA,"","",NA,"","2013-10-24","error","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"","f","r","juno",NA,NA,NA,22.2,"after",9.3,31.5,6,"migration","pm","l",2014-12-12,2015-08-27,4,"a",2015,3.41608599415591
"556","5260",NA,NA,NA,NA,NA,NA,166.94,"tmm","2018",NA,NA,NA,NA,NA,NA,11.33,"esp",2018-02-23,"tian","529",2015-06-30,2015-06-30 08:01:00,NA,"2013-07-04","","talek",NA,"","2013-08-08","","",NA,"","2014-04-29","","",1,"","2014-02-15","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","parc",NA,"1","2",NA,NA,NA,23.9,6,"migration","am","p",2015-06-17,2015-07-23,2,"a",2015,5.11763446642259
"557","5261",NA,NA,NA,NA,NA,NA,44.11,"tmm","2018",NA,NA,NA,NA,NA,NA,6.75,"esp",2018-02-23,"gel","908",2015-07-01,2015-07-01 18:27:00,NA,"2009-01-05","","talek",NA,"","2009-01-25","","",NA,"","2009-07-30","","",0.5,"","2010-01-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","guci",NA,"1","2",NA,NA,NA,77.8,7,"migration","pm","l",2015-02-01,2016-03-06,4,"b",2015,3.78668651411685
"558","5262",NA,NA,NA,NA,NA,NA,261.48,"tmm","2018",NA,NA,NA,NA,NA,NA,29.12,"esp",2018-02-23,"lyco","540",2015-07-02,2015-07-02 18:08:00,2015-03-01,"2013-03-26","","talek",NA,"","2013-06-10","","",NA,"","2014-02-27","","",57.5,"","2013-08-19","","",4,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bab",NA,"1",NA,23.2,"after",4,27.2,7,"migration","pm","n",2015-03-26,2016-10-12,0,NA,2015,5.56635779874453
"559","5263",NA,NA,NA,NA,NA,NA,337.43,"tmm","2018",NA,NA,NA,NA,NA,NA,42.58,"tmm",2018-11-29,"wran","609",2015-07-04,2015-07-04 08:11:00,NA,"2010-01-13","","talek",NA,"","2010-01-27","","",NA,"","2010-11-04","","",1.5,"","2010-10-25","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,"1","2",NA,NA,NA,65.6,7,"migration","am","l",2014-09-09,2015-07-10,4,"b",2015,5.82135808139329
"560","5264",NA,NA,NA,NA,NA,NA,73.26,"tmm","2018",NA,NA,NA,NA,NA,NA,13.59,"esp",2018-02-23,"toad","585",2015-07-05,2015-07-05 18:52:00,NA,"2013-08-18","","talek",NA,"","2014-03-18","","",NA,"","2014-05-21","","",2.5,"","2014-07-11","","",18,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-12-10","dls","inferred dead",NA,"","f","r","cart",NA,"1","1",NA,NA,NA,22.5,7,"migration","pm","n",NA,NA,NA,NA,2015,4.29401475735067
"561","5268",NA,NA,NA,NA,NA,NA,138.64,"tmm","2018",NA,NA,NA,NA,NA,NA,34.34,"tmm",2018-12-06,"roos","363",2015-07-08,2015-07-08 07:22:00,2008-10-13,"2007-03-02","","talek",NA,"","2007-10-13","","",NA,"",NA,"","",NA,"","2008-07-24","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","nav",NA,NA,NA,19.4,"after",80.8,100.2,7,"migration","am","l",2015-04-18,2016-07-28,4,"d",2015,4.93188064540735
"562","5271",NA,NA,NA,NA,NA,NA,19.78,"tmm","2018",NA,NA,NA,NA,NA,NA,16.58,"esp",2018-02-23,"unag","589",2015-07-09,2015-07-09 18:31:00,2016-06-04,"2014-03-12","","talek",NA,"","2014-04-30","","",NA,"","2014-10-28","","",6.5,"","2014-10-14","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hrpy",NA,NA,NA,26.8,"before",-10.9,15.9,7,"migration","pm","n",NA,NA,NA,NA,2015,2.98467132619457
"563","5273",NA,NA,NA,NA,NA,NA,139.68,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"adon","355",2015-07-10,2015-07-10 18:32:00,NA,"2001-03-20","","talek",NA,"","2001-05-22","","",NA,"","2001-10-08","","",0.5,"","2001-12-06","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-12-04","dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,171.6,7,"migration","pm","l",2015-02-16,2016-01-28,4,"i",2015,4.93935409209129
"564","5274",NA,NA,NA,NA,NA,NA,22.6,"tmm","2018",NA,NA,NA,NA,NA,NA,12.96,"esp",2018-02-23,"tast","579",2015-07-10,2015-07-10 18:47:00,2015-08-02,"2013-09-10","","talek",NA,"","2014-04-10","","",NA,"","2014-06-29","","",0.5,"","2014-08-05","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","gel",NA,NA,NA,22.7,"before",-0.8,21.9,7,"migration","pm","n",NA,NA,NA,NA,2015,3.11794990627824
"565","5275",NA,NA,NA,NA,NA,NA,162.66,"tmm","2018",NA,NA,NA,NA,NA,NA,18.5,"esp",2018-02-23,"gel","908",2015-07-10,2015-07-10 18:47:00,NA,"2009-01-05","","talek",NA,"","2009-01-25","","",NA,"","2009-07-30","","",0.5,"","2010-01-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","guci",NA,"1","2",NA,NA,NA,78.1,7,"migration","pm","l",2015-02-01,2016-03-06,4,"b",2015,5.09166213273863
"566","5276",NA,NA,NA,NA,NA,NA,106.2,"tmm","2018",NA,NA,NA,NA,NA,NA,24.94,"esp",2018-02-23,"styr","675",2015-07-11,2015-07-11 18:24:00,2013-06-01,"2011-10-16","","talek",NA,"","2011-12-11","","",NA,"","2012-06-29","","",2.5,"","2012-10-27","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","pan",NA,"1","2",19.5,"after",25.3,44.8,7,"migration","pm","l",2014-07-20,2015-10-26,4,"a",2015,4.66532410880784
"567","5279",NA,NA,NA,NA,NA,NA,20.12,"tmm","2018",NA,NA,NA,NA,NA,NA,10.89,"esp",2018-02-23,"tilt","707",2015-07-14,2015-07-14 18:37:00,NA,"2008-07-20","","talek",NA,"","2008-07-26","","",NA,"","2009-05-04","","",0,"","2009-08-27","","",5.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,"1","1",NA,NA,NA,83.8,7,"migration","pm","l",2015-02-01,2016-03-08,4,"d",2015,3.00171434523154
"568","5280",NA,NA,NA,NA,NA,NA,138.49,"tmm","2018",NA,NA,NA,NA,NA,NA,16.4,"esp",2018-02-23,"umbr","564",2015-07-15,2015-07-15 07:28:00,NA,"2013-03-23","","talek",NA,"","2013-10-11","","",NA,"","2014-01-07","","",10,"","2013-12-04","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-05-01","dls","",NA,"","f","r","mgta",NA,"1","1",NA,NA,NA,27.7,7,"migration","am","n",2015-03-23,2016-07-31,0,NA,2015,4.93079812085463
"569","5282",NA,NA,NA,NA,NA,NA,369.6,"tmm","2018",NA,NA,NA,NA,NA,NA,22.52,"esp",2018-02-23,"neon","652",2015-07-18,2015-07-18 08:35:00,2012-06-15,"2010-12-26","","talek",NA,"","2011-04-27","","",NA,"","2011-11-18","","",1,"","2011-12-05","","",17,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","yog",NA,"0",NA,17.6,"after",37.1,54.7,7,"migration","am","l",2015-03-09,2015-09-02,4,"b",2015,5.91242133976753
"570","5284",NA,NA,NA,NA,NA,NA,421.99,"tmm","2018",NA,NA,NA,NA,NA,NA,26.86,"esp",2018-02-23,"juno","781",2015-07-21,2015-07-21 07:11:00,NA,"2008-04-20","","talek",NA,"","2008-05-20","","",NA,"","2009-01-28","","",NA,"","2009-02-24","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,87,7,"migration","am","l",2015-04-02,2016-07-08,4,"e",2015,6.04498161707278
"571","5285",NA,NA,NA,NA,NA,NA,38.7,"tmm","2018",NA,NA,NA,NA,NA,NA,29.84,"esp",2018-02-23,"chco","694",2015-07-21,2015-07-21 17:37:00,2015-01-20,"2013-01-22","","talek",NA,"","2013-02-12","","",NA,"","2013-12-26","","",17,"","2013-11-17","","",17,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,NA,NA,23.9,"after",6,29.9,7,"migration","pm","p",2015-07-13,2015-08-18,1,"a",2015,3.65583960003574
"572","5286",NA,NA,NA,NA,NA,NA,13.96,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pces","546",2015-07-24,2015-07-24 06:49:00,2015-08-09,"2013-12-02","","talek",NA,"","2014-05-21","","",NA,"","2014-11-05","","",0,"","2014-12-08","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","twst",NA,"1","1",20.2,"before",-0.5,19.7,7,"migration","am","n",NA,NA,NA,NA,2015,2.63619609733423
"573","5288",NA,NA,NA,NA,NA,NA,144.87,"tmm","2018",NA,NA,NA,NA,NA,NA,26.18,"tmm",2018-11-29,"gel","908",2015-07-28,2015-07-28 17:48:00,NA,"2009-01-05","","talek",NA,"","2009-01-25","","",NA,"","2009-07-30","","",0.5,"","2010-01-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","guci",NA,"1","2",NA,NA,NA,78.7,7,"migration","pm","l",2015-02-01,2016-03-06,4,"b",2015,4.97583678855356
"574","5290",NA,NA,NA,NA,NA,NA,439.29,"tmm","2018",NA,NA,NA,NA,NA,NA,78.76,"esp",2018-02-23,"cart","357",2015-07-29,2015-07-29 06:26:00,NA,"2005-12-07","","talek",NA,"","2006-01-30","","",NA,"","2006-09-14","","",14,"","2006-11-12","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","nav",NA,"0",NA,NA,NA,NA,115.7,7,"migration","am","l",2015-01-08,2015-09-17,4,"e",2015,6.08515978723528
"575","5291",NA,NA,NA,NA,NA,NA,270.5,"tmm","2018",NA,NA,NA,NA,NA,NA,69.21,"esp",2018-02-23,"wrth","545",2015-07-31,2015-07-31 08:35:00,2014-07-12,"2012-10-28","","talek",NA,"","2013-02-23","","",NA,"","2013-07-29","","",1,"","2013-06-03","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","arg",NA,"1",NA,20.4,"after",12.6,33,7,"migration","am","n",2014-10-28,2016-06-18,0,NA,2015,5.60027209828654
"576","5292",NA,NA,NA,NA,NA,NA,17.52,"tmm","2018",NA,NA,NA,NA,NA,NA,23.68,"esp",2018-02-23,"merl","533",2015-08-04,2015-08-04 17:45:00,2014-08-04,"2013-07-21","","talek",NA,"","2013-08-23","","",NA,"","2014-04-23","","",0.5,"","2014-05-26","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hex",NA,"1",NA,12.5,"after",12,24.4,8,"migration","pm","n",2015-07-21,2016-07-12,0,NA,2015,2.86334308550825
"577","5293",NA,NA,NA,NA,NA,NA,123.36,"tmm","2018",NA,NA,NA,NA,NA,NA,39.72,"esp",2018-02-23,"bab","771",2015-08-05,2015-08-05 18:31:00,NA,"2004-10-30","","talek",NA,"","2004-12-03","","",NA,"","2005-09-26","","",1.5,"","2005-08-24","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-02-11","dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","2",NA,NA,NA,129.1,8,"migration","pm","l",2015-08-02,2016-08-29,4,"e",2015,4.81510690981502
"578","5294",NA,NA,NA,NA,NA,NA,30.55,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gwiz","935",2015-08-10,2015-08-10 18:58:00,NA,"2013-12-09","","talek",NA,"","2015-03-09","","",NA,"",NA,"sugu","",NA,"",NA,"sugu","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","dk",NA,"1",NA,NA,NA,NA,20,8,"migration","pm","n",NA,NA,NA,NA,2015,3.4193646856176
"579","5296",NA,NA,NA,NA,NA,NA,97.72,"tmm","2018",NA,NA,NA,NA,NA,NA,18.96,"esp",2018-02-23,"lust","676",2015-08-16,2015-08-16 08:27:00,NA,"2011-09-06","","talek",NA,"","2011-12-23","","",NA,"","2012-07-07","","",0.5,"","2012-06-10","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","arg",NA,"1","2",NA,NA,NA,47.3,8,"migration","am","l",2015-01-30,2015-08-22,4,"a",2015,4.58210624638954
"580","5299",NA,NA,NA,NA,NA,NA,301.09,"tmm","2018",NA,NA,NA,NA,NA,NA,53.44,"esp",2018-02-23,"baez","763",2015-08-31,2015-08-31 06:42:00,NA,"2004-10-16","","talek",NA,"","2005-02-13","","",NA,"","2005-07-02","","",1.5,"","2005-08-05","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bail",NA,"1","1",NA,NA,NA,130.5,8,"migration","am","l",2015-03-30,2016-06-07,4,"e",2015,5.70740922337855
"581","5301",NA,NA,NA,NA,NA,NA,31.85,"tmm","2018",NA,NA,NA,NA,NA,NA,29.59,"esp",2018-02-23,"gel","908",2015-09-10,2015-09-10 18:00:00,NA,"2009-01-05","","talek",NA,"","2009-01-25","","",NA,"","2009-07-30","","",0.5,"","2010-01-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","guci",NA,"1","2",NA,NA,NA,80.1,9,"migration","pm","l",2015-02-01,2016-03-06,4,"b",2015,3.46103738201817
"582","5305",NA,NA,NA,NA,NA,NA,19.31,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cten","573",2015-09-18,2015-09-18 18:37:00,2015-08-26,"2013-12-20","","talek",NA,"","2014-01-14","","",NA,"","2014-07-24","","",0.5,"","2014-08-28","","",4,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-10-22","dls","inferred dead",NA,"","f","r","amaz",NA,"0",NA,20.2,"after",0.8,20.9,9,"migration","pm","n",NA,NA,NA,NA,2015,2.96062309644042
"583","5307",NA,NA,NA,NA,NA,NA,65.99,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"toad","585",2015-10-07,2015-10-07 07:10:00,NA,"2013-08-18","","talek",NA,"","2014-03-18","","",NA,"","2014-05-21","","",2.5,"","2014-07-11","","",18,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-12-10","dls","inferred dead",NA,"","f","r","cart",NA,"1","1",NA,NA,NA,25.6,10,"migration","am","n",2015-08-18,2016-12-10,0,NA,2015,4.18950321539533
"584","5309",NA,NA,NA,NA,NA,NA,48.56,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"styr","675",2015-10-09,2015-10-09 18:47:00,2013-06-01,"2011-10-16","","talek",NA,"","2011-12-11","","",NA,"","2012-06-29","","",2.5,"","2012-10-27","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","pan",NA,"1","2",19.5,"after",28.3,47.8,10,"migration","pm","l",2014-07-20,2015-10-26,4,"a",2015,3.88280014675124
"585","5310",NA,NA,NA,NA,NA,NA,127.52,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buar","845",2015-10-11,2015-10-11 05:57:00,NA,"2009-12-18","","talek",NA,"","2010-01-30","","",NA,"","2010-08-03","","",0.5,"","2010-06-27","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hel",NA,"1","2",NA,NA,NA,69.7,10,"migration","am","l",2015-06-21,2016-03-30,4,"d",2015,4.84827321504191
"586","5311",NA,NA,NA,NA,NA,NA,124.96,"tmm","2018",NA,NA,NA,NA,NA,NA,62.36,"tmm",2018-11-29,"alfe","909",2015-10-11,2015-10-11 18:05:00,NA,"2009-01-05","","talek",NA,"","2009-01-25","","",NA,"","2009-08-02","","",1,"","2010-01-15","","",11.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","guci",NA,"1","1",NA,NA,NA,81.1,10,"migration","pm","p",2015-10-04,2015-11-09,2,"d",2015,4.82799368609138
"587","5313",NA,NA,NA,NA,NA,NA,54.62,"tmm","2018",NA,NA,NA,NA,NA,NA,22.34,"tmm",2018-11-29,"adon","355",2015-10-12,2015-10-12 17:43:00,NA,"2001-03-20","","talek",NA,"","2001-05-22","","",NA,"","2001-10-08","","",0.5,"","2001-12-06","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-12-04","dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,174.7,10,"migration","pm","l",2015-02-16,2016-01-28,4,"i",2015,4.00040011604556
"588","5314",NA,NA,NA,NA,NA,NA,54.13,"tmm","2018",NA,NA,NA,NA,NA,NA,12.06,"tmm",2018-11-29,"umbr","564",2015-10-19,2015-10-19 08:13:00,NA,"2013-03-23","","talek",NA,"","2013-10-11","","",NA,"","2014-01-07","","",10,"","2013-12-04","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-05-01","dls","",NA,"","f","r","mgta",NA,"1","1",NA,NA,NA,30.9,10,"migration","am","n",2015-03-23,2016-07-31,0,NA,2015,3.99138856080889
"589","5315",NA,NA,NA,NA,NA,NA,20.58,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nav","100",2015-10-22,2015-10-22 07:54:00,NA,"1992-11-07","","talek",NA,"","1992-11-29","","",NA,"","1993-06-08","","",0.5,"","1993-11-29","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-07-20","dls","inferred dead",NA,"","f","r","coch","en","1","2",NA,NA,NA,275.4,10,"migration","am","o",2014-04-13,2016-07-20,4,NA,2015,3.0243197304059
"590","5323",NA,NA,NA,NA,NA,NA,14.46,"tmm","2018",NA,NA,NA,NA,NA,NA,12.44,"tmm",2018-11-29,"brgr","659",2015-11-24,2015-11-24 18:16:00,2013-05-28,"2011-10-30","","talek",NA,"","2012-03-08","","",NA,"","2012-09-19","","",1,"","2012-12-11","","",5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","cen",NA,"1","1",18.9,"after",29.9,48.8,11,"none","pm","l",2014-12-02,2016-07-15,4,"a",2015,2.67138621673062
"591","5328",NA,NA,NA,NA,NA,NA,45.95,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"chco","694",2015-12-28,2015-12-28 06:20:00,2015-01-20,"2013-01-22","","talek",NA,"","2013-02-12","","",NA,"","2013-12-26","","",17,"","2013-11-17","","",17,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,NA,NA,23.9,"after",11.2,35.2,12,"none","am","l",2015-11-01,2016-04-09,4,"a",2015,3.8275538488017
"592","5329",NA,NA,NA,NA,NA,NA,26.61,"tmm","2018",NA,NA,NA,NA,NA,NA,20.51,"esp",2018-02-23,"gwiz","935",2015-12-29,2015-12-29 18:25:00,NA,"2013-12-09","","talek",NA,"","2015-03-09","","",NA,"",NA,"sugu","",NA,"",NA,"sugu","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","dk",NA,"1",NA,NA,NA,NA,24.6,12,"none","pm","n",2015-12-09,2017-04-04,0,NA,2015,3.2812870849896
"593","5331",NA,NA,NA,NA,NA,NA,67.35,"tmm","2018",NA,NA,NA,NA,NA,NA,22.98,"tmm",2018-11-29,"roos","363",2015-12-31,2015-12-31 17:37:00,2008-10-13,"2007-03-02","","talek",NA,"","2007-10-13","","",NA,"",NA,"","",NA,"","2008-07-24","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","nav",NA,NA,NA,19.4,"after",86.6,106,12,"none","pm","l",2015-04-18,2016-07-28,4,"d",2015,4.20990290285637
"594","5332",NA,NA,NA,NA,NA,NA,58.1,"tmm","2018",NA,NA,NA,NA,NA,NA,13.47,"esp",2018-02-23,"roos","363",2016-01-06,2016-01-06 18:34:00,2008-10-13,"2007-03-02","","talek",NA,"","2007-10-13","","",NA,"",NA,"","",NA,"","2008-07-24","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","nav",NA,NA,NA,19.4,"after",86.8,106.2,1,"none","pm","l",2015-04-18,2016-07-28,4,"d",2016,4.06216566385787
"595","5334",NA,NA,NA,NA,NA,NA,19.98,"tmm","2018",NA,NA,NA,NA,NA,NA,23.18,"esp",2018-02-23,"brgr","659",2016-01-16,2016-01-16 18:11:00,2013-05-28,"2011-10-30","","talek",NA,"","2012-03-08","","",NA,"","2012-09-19","","",1,"","2012-12-11","","",5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","cen",NA,"1","1",18.9,"after",31.6,50.6,1,"none","pm","l",2014-12-02,2016-07-15,4,"a",2016,2.99473177322041
"596","5335",NA,NA,NA,NA,NA,NA,38.12,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hrpy","842",2016-01-27,2016-01-27 17:38:00,NA,"2009-10-29","","talek",NA,"","2010-04-02","","",NA,"","2010-05-22","","",8,"","2010-06-17","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","pan",NA,NA,NA,NA,NA,NA,74.9,1,"none","pm","p",2015-12-24,2016-01-29,3,"c",2016,3.640739078786
"597","5337",NA,NA,NA,NA,NA,NA,23.44,"tmm","2018",NA,NA,NA,NA,NA,NA,9.49,"esp",2018-02-23,"fyre","1207",2016-02-05,2016-02-05 08:37:00,NA,"2013-10-16","","serena.s",NA,"","2013-11-23","","",NA,"",NA,"","",NA,"","2014-06-27","","",36,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-05-13","dls","",NA,"","f","r","komo",NA,"1","2",NA,NA,NA,27.7,2,"none","am","o",NA,NA,NA,NA,2016,3.15444396470881
"598","5340",NA,NA,NA,NA,NA,NA,24.47,"tmm","2018",NA,NA,NA,NA,NA,NA,9.1,"esp",2018-02-23,"chco","694",2016-02-18,2016-02-18 05:50:00,2015-01-20,"2013-01-22","","talek",NA,"","2013-02-12","","",NA,"","2013-12-26","","",17,"","2013-11-17","","",17,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,NA,NA,23.9,"after",12.9,36.9,2,"none","am","l",2015-11-01,2016-04-09,4,"a",2016,3.19744787745458
"599","5341",NA,NA,NA,NA,NA,NA,20.48,"tmm","2018",NA,NA,NA,NA,NA,NA,7.42,"esp",2018-02-23,"tilt","707",2016-02-18,2016-02-18 08:02:00,NA,"2008-07-20","","talek",NA,"","2008-07-26","","",NA,"","2009-05-04","","",0,"","2009-08-27","","",5.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,"1","1",NA,NA,NA,91,2,"none","am","l",2015-02-01,2016-03-08,4,"d",2016,3.01944880017131
"600","5342",NA,NA,NA,NA,NA,NA,19.09,"tmm","2018",NA,NA,NA,NA,NA,NA,12.51,"esp",2018-02-23,"baez","763",2016-02-25,2016-02-25 17:57:00,NA,"2004-10-16","","talek",NA,"","2005-02-13","","",NA,"","2005-07-02","","",1.5,"","2005-08-05","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bail",NA,"1","1",NA,NA,NA,136.3,2,"none","pm","l",2015-03-30,2016-06-07,4,"e",2016,2.94916463773766
"601","5343",NA,NA,NA,NA,NA,NA,10.26,"tmm","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gofa","574",2016-03-03,2016-03-03 17:52:00,2015-05-04,"2013-12-08","","talek",NA,"","2014-01-15","","",NA,"","2014-07-07","","",1,"","2014-07-06","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bora",NA,"1","1",16.8,"after",10,26.8,3,"none","pm","n",2015-12-08,2017-02-01,0,NA,2016,2.32825283974262
"602","5344",NA,NA,NA,NA,NA,NA,26.56,"tmm","2018",NA,NA,NA,NA,NA,NA,14.13,"esp",2018-02-23,"alfe","909",2016-03-05,2016-03-05 18:42:00,NA,"2009-01-05","","talek",NA,"","2009-01-25","","",NA,"","2009-08-02","","",1,"","2010-01-15","","",11.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","guci",NA,"1","1",NA,NA,NA,85.9,3,"none","pm","l",2015-12-17,2016-09-20,4,"d",2016,3.27940632460823
